"UF.Animal.ID","Status","Capture.Date","Capture.Location","Trap.Name","Capture.Notes","UTM.Easting","UTM.Northing","Specimen.Condition","Intake.SVL","Intake.TL","Intake.Weight.kg","Measurements","Intake.Sex","Age.Class","General.Notes","Euth.Date","Final.Disposition","Nec.SVL","Nec.TL","Nec.Weight.kg","Fat.Wt..g.","Malformations","Extremities","Extremities.Notes","Reproductive.Sys","Nec.Sex","Additional.Notes","Date.Diff","Analysis.Sex","SVL_Diff","Weight_Diff"
"TuMe1975","captured;UF trap line",2017-05-16,"DFO3",571,NA,549374,2806546,"Live",18.3,50.4,0.18,"Dead","Male",NA,NA,2017-05-16,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe1976","captured;UF trap line",2017-05-16,"RRP1",582,NA,550619,2812210,"Live",30.5,82.4,1,"Alive","Female",NA,NA,NA,"transferred to Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",NA,NA
"TuMe1977","captured;UF trap line",2017-05-17,"TH1",433,NA,553958,2806570,"Live",14.3,40.6,0.095,"Dead","Female",NA,NA,2017-05-17,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe1978","captured;UF trap line",2017-05-17,"HH12",454,NA,550887,2806531,"Live",28.5,78.9,0.76,"Dead","Male",NA,NA,2017-05-17,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe1979","captured;UF trap line",2017-05-17,"JD3",576,NA,552327,2806273,"Live",23.7,66.4,0.46,"Dead","Male",NA,NA,2017-05-17,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe1982","captured;UF trap line",2017-05-17,"DFO1",569,NA,549375,2806548,"Live",20.2,57.3,0.26,"Dead","Male",NA,NA,2017-05-17,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe1983","captured;UF trap line",2017-05-18,"DFA1",514,NA,553941,2806568,"Live",18.7,52,0.2,"Dead","Male",NA,NA,2017-05-18,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe1985","captured;UF trap line",2017-05-18,"TH1",433,NA,553958,2806570,"Live",27.9,78.8,0.82,"Dead","Female",NA,NA,2017-05-18,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe1986","captured;UF trap line",2017-05-18,"HH5",440,NA,552799,2806549,"Live",23.4,65.1,0.46,"Dead","Male",NA,NA,2017-05-18,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe1987","captured;UF trap line",2017-05-18,"HH6",442,NA,552576,2806532,"Live",25.4,72.1,0.58,"Dead","Male",NA,NA,2017-05-18,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe1988","captured;UF trap line",2017-05-18,"HH10",450,NA,551631,2806540,"Live",24.6,68.4,0.48,"Dead","Female",NA,NA,2017-05-18,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe1989","captured;UF trap line",2017-05-18,"TH10",451,NA,551649,2806539,"Live",24.3,67.2,0.5,"Dead","Male",NA,NA,2017-05-18,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe1992","captured;UF trap line",2017-05-19,"DFG1",541,NA,551032,2805724,"Live",15,43.6,0.12,"Dead","Female",NA,NA,2017-05-19,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe1993","captured;UF trap line",2017-05-23,"TH1",433,NA,553958,2806570,"Live",26.9,72.6,0.6,"Dead","Female",NA,NA,2017-05-23,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe1997","captured;UF trap line",2017-05-23,"JD4",577,NA,552318,2806240,"Live",40.7,107.6,3.4,"Alive","Male",NA,NA,2017-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Male",NA,NA
"TuMe1998","captured;UF trap line",2017-05-23,"P1",578,NA,552001,2806455,"Live",29.7,83.9,0.86,"Dead","Female",NA,NA,2017-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2000","captured;UF trap line",2017-05-24,"TH3",437,NA,553415,2806531,"Live",27.2,77.5,0.68,"Dead","Male",NA,NA,2017-05-24,"Shipped to Jan Hoover at the US Army Engineer Research and Development center (Vicksburg, MS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2001","captured;UF trap line",2017-05-24,"HH5",440,NA,552799,2806549,"Live",26.5,73.1,0.65,"Dead","Female",NA,NA,2017-05-24,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2003","captured;UF trap line",2017-05-24,"DFA4",517,NA,553939,2806575,"Live",29.8,81,0.9,"Dead","Male",NA,NA,2017-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2004","captured;UF trap line",2017-05-24,"DFA5",518,NA,553937,2806575,"Live",16.1,45.9,0.14,"Dead","Female",NA,NA,2017-05-24,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2007","captured;UF trap line",2017-05-25,"HH5",440,NA,552799,2806549,"Live",26.4,72.1,0.59,"Dead","Male",NA,NA,2017-05-25,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2008","captured;UF trap line",2017-05-25,"TH8",447,NA,552063,2806545,"Live",27,75.8,0.75,"Dead","Male",NA,NA,2017-05-25,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2010","captured;UF trap line",2017-05-25,"JD2",575,NA,552228,2806469,"Live",24.2,68.7,0.47,"Dead","Male",NA,NA,2017-05-25,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2011","captured;UF trap line",2017-05-25,"DFO4",572,NA,549372,2806546,"Live",25.2,72.6,0.51,"Dead","Male",NA,NA,2017-05-25,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2012","captured;UF trap line",2017-05-25,"RRP5",587,NA,550673,2812216,"Live",30.7,84.5,1.23,"Alive","Male",NA,"kept for transfer to Ohio",NA,"Transferred to Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",NA,NA
"TuMe2014","captured;UF trap line",2017-05-26,"TH14",459,NA,549985,2806520,"Live",19.5,55.6,0.26,"Dead","Male",NA,NA,2017-05-26,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2015","captured;UF trap line",2017-05-26,"P1",580,NA,551992,2806293,"Live",39.5,101.4,1.66,"Dead","Female",NA,NA,2017-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2016","captured;UF trap line",2017-05-30,"DFO1",569,NA,549376,2806546,"Live",21.8,61.9,0.34,"Dead","Female",NA,NA,2017-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2017","captured;UF trap line",2017-05-30,"HH5",440,NA,552799,2806549,"Live",25.8,71.7,0.56,"Dead","Male",NA,NA,2017-05-30,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2019","captured;UF trap line",2017-05-30,"TH2",435,NA,553731,2806566,"Live",26.2,72.5,0.64,"Dead","Female",NA,NA,2017-05-30,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2020","captured;UF trap line",2017-05-30,"TH1",433,NA,553958,2806570,"Live",27.9,76.4,0.72,"Dead","Male",NA,NA,2017-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2021","captured;UF trap line",2017-05-31,"TH1",433,"TH1. In trap with second tegu.",553958,2806570,"Live",19.4,55.1,0.22,"Dead","Female",NA,NA,2017-05-31,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2023","captured;UF trap line",2017-05-31,"TH2",435,NA,553731,2806566,"Live",27.4,75.1,0.56,"Dead","Male",NA,NA,2017-05-31,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2024","captured;UF trap line",2017-05-31,"TH5",441,NA,552841,2806549,"Live",24.8,68.8,0.44,"Dead","Female",NA,NA,2017-05-31,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2025","captured;UF trap line",2017-05-31,"TH13",457,NA,550495,2806526,"Live",30.9,83,1.02,"Dead","Female",NA,NA,2017-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2026","captured;UF trap line",2017-05-31,"TH17",465,NA,548343,2806515,"Live",20.8,59.2,0.315,"Dead","Female",NA,NA,2017-05-31,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2027","captured;UF trap line",2017-05-31,"HH19",468,NA,551008,2806486,"Live",22.8,63.9,0.36,"Dead","Female",NA,NA,2017-05-31,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2028","captured;UF trap line",2017-05-31,"TH39",509,NA,550994,2806357,"Live",26.4,74.7,0.58,"Dead","Male",NA,NA,2017-05-31,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2029","captured;UF trap line",2017-05-31,"TH40",511,"Trap crushed by alligator, tegu was in trap. Injury to tail.",551006,2807185,"Live",24.1,66.1,0.42,"Dead","Male",NA,"Scarring on underside of tail.",2017-05-31,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2030","captured;UF trap line",2017-05-31,"JD2",575,NA,552228,2806469,"Live",23.9,64.9,0.42,"Dead","Male",NA,NA,2017-05-31,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2032","captured;UF trap line",2017-05-31,"DFA4",517,NA,553939,2806575,"Live",22.1,65.7,0.32,"Dead","Male",NA,"Some scarring on mid tail.",2017-05-31,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2033","captured;UF trap line",2017-06-01,"TH1",433,NA,553958,2806570,"Live",21,57,0.22,"Dead","Male",NA,NA,2017-06-01,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2034","captured;UF trap line",2017-06-01,"TH7",445,NA,552335,2806544,"Live",28.6,78,0.77,"Dead","Male",NA,NA,2017-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2035","captured;UF trap line",2017-06-01,"HH41",512,NA,550977,2807005,"Live",29.4,81.5,0.79,"Dead","Female",NA,NA,2017-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2036","captured;UF trap line",2017-06-01,"JD3",576,NA,552327,2806273,"Live",21.5,60.7,0.31,"Dead","Male",NA,NA,2017-06-01,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2037","captured;UF trap line",2017-06-01,"DFA3",516,NA,553939,2806569,"Live",28.9,77.2,0.71,"Dead","Male",NA,"Scar on side of tail, 1/3 of way down from vent on right side",2017-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2038","captured;UF trap line",2017-06-01,"DFO4",572,NA,549371,2806552,"Live",20.9,59.2,0.23,"Dead","Male",NA,"Upon collection, animal appeared unhealthy. There was a lubber in the cage, which was partially chewed. May have been regurgitated. Before euthanization, animal appeared barely alive, with no signs of life except a faint heartbeat.",2017-06-01,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2039","captured;UF trap line",2017-06-02,"TH1",433,NA,553958,2806570,"Live",21.3,60.6,0.3,"Dead","Female",NA,NA,2017-06-02,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2040","captured;UF trap line",2017-06-02,"DFA5",518,NA,553937,2806575,"Live",20.7,59.9,0.25,"Dead","Male",NA,NA,2017-06-02,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2041","captured;UF trap line",2017-06-02,"HH5",440,NA,552799,2806549,"Live",20.1,54,0.23,"Dead","Male",NA,NA,2017-06-02,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2042","captured;UF trap line",2017-06-02,"JD4",577,NA,552318,2806240,"Live",27.6,79,0.64,"Dead","Female",NA,"shedding on extremities",2017-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2043","captured;UF trap line",2017-06-02,"HH14",458,NA,549937,2806518,"Live",21.6,62.2,0.28,"Dead","Male",NA,NA,2017-06-02,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2045","captured;UF trap line",2017-06-07,"HH6",442,NA,552576,2806532,"Live",23.3,66.5,0.42,"Dead","Male",NA,NA,2017-06-07,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2047","captured;UF trap line",2017-06-07,"TH10",451,NA,551649,2806539,"Live",25.8,65.1,0.56,"Dead","Female",NA,NA,2017-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2048","captured;UF trap line",2017-06-07,"TH20",471,NA,551014,2805945,"Live",27,75.7,0.62,"Dead","Male",NA,NA,2017-06-07,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2050","captured;UF trap line",2017-06-07,"HH41",512,NA,550977,2807005,"Live",27.1,72.7,0.64,"Dead","Female",NA,NA,2017-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2051","captured;UF trap line",2017-06-07,"JD3",576,NA,552327,2806273,"Live",20.7,61.1,0.34,"Dead","Male",NA,NA,2017-06-07,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2052","captured;UF trap line",2017-06-07,"DFE2",535,NA,551798,2806557,"Live",23.1,62.9,0.38,"Dead","Female",NA,NA,2017-06-07,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2055","captured;UF trap line",2017-06-13,"TH41",513,NA,550969,2807024,"Live",19,55.8,0.2,"Dead","Female",NA,NA,2017-06-13,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2056","captured;UF trap line",2017-06-13,"DFG1",541,NA,551032,2805724,"Live",21.2,59.9,0.28,"Dead","Male",NA,NA,2017-06-13,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2057","captured;UF trap line",2017-06-13,"DFC1",524,NA,552331,2806273,"Live",22.8,67.3,0.4,"Dead","Male",NA,NA,2017-06-13,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2058","captured;UF trap line",2017-06-13,"HH5",440,NA,552799,2806549,"Live",25.3,72,0.52,"Dead","Female",NA,NA,2017-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2060","captured;UF trap line",2017-06-13,"TH3",437,NA,553415,2806531,"Live",22.1,61.6,0.33,"Dead","Female",NA,NA,2017-06-13,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2061","captured;UF trap line",2017-06-14,"TH1",433,NA,553958,2806570,"Live",20.6,56,0.28,"Dead","Female",NA,NA,2017-06-14,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2062","captured;UF trap line",2017-06-14,"TH7",445,NA,552335,2806544,"Live",23.1,64.2,0.4,"Dead","Male",NA,NA,2017-06-14,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2063","captured;UF trap line",2017-06-14,"TH9",449,NA,551846,2806539,"Live",25,68.6,0.48,"Dead","Female",NA,NA,2017-06-14,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2064","captured;UF trap line",2017-06-14,"TH10",451,NA,551649,2806539,"Live",17.1,51.8,0.19,"Dead","Male",NA,NA,2017-06-14,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2065","captured;UF trap line",2017-06-14,"PTH1",579,NA,551997,2806468,"Live",28.3,75.7,0.62,"Dead","Female",NA,NA,2017-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2067","captured;UF trap line",2017-06-14,"DFA1",514,NA,553941,2806568,"Live",25.4,71.5,0.52,"Dead","Female",NA,NA,2017-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2068","captured;UF trap line",2017-06-14,"DFA2",515,NA,553940,2806565,"Live",25.9,69.4,0.5,"Dead","Male",NA,NA,2017-06-14,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2069","captured;UF trap line",2017-06-14,"DFB2",520,NA,553414,2806524,"Live",23.1,64.9,0.46,"Dead","Male",NA,NA,2017-06-14,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2070","captured;UF trap line",2017-06-14,"DFB5",523,NA,553417,2806520,"Live",26.4,77.2,0.71,"Dead","Male",NA,NA,2017-06-14,"Shipped to Jan Hoover at the US Army Engineer Research and Development center (Vicksburg, MS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2071","captured;UF trap line",2017-06-15,"TH18",467,NA,547809,2806512,"Live",24.2,66.8,0.42,"Dead","Female",NA,"missing 2nd, 3rd, and 4th digits on left rear foot",2017-06-15,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2072","captured;UF trap line",2017-06-15,"HH6",442,NA,552576,2806532,"Live",22.9,60.7,0.41,"Dead","Male",NA,NA,2017-06-15,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2074","captured;UF trap line",2017-06-16,"HH10",450,NA,551631,2806540,"Live",24.2,67.4,0.42,"Dead","Female",NA,NA,2017-06-16,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2076","captured;UF trap line",2017-06-16,"HH7",444,NA,552312,2806545,"Live",27.1,76.6,0.71,"Dead","Male",NA,NA,2017-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2077","captured;UF trap line",2017-06-16,"HH5",440,NA,552799,2806549,"Live",21.5,57.8,0.31,"Dead","Male",NA,NA,2017-06-16,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2078","captured;UF trap line",2017-06-16,"TH4",439,NA,553188,2806558,"Live",24.7,67.1,0.5,"Dead","Male",NA,NA,2017-06-16,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2079","captured;UF trap line",2017-06-16,"DFA4",517,NA,553417,2806520,"Live",19.5,55.1,0.22,"Dead","Male",NA,NA,2017-06-16,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2081","captured;UF trap line",2017-06-20,"TH1",433,NA,553958,2806570,"Live",28.9,74.9,0.76,"Dead","Female",NA,NA,2017-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2082","captured;UF trap line",2017-06-20,"TH2",435,NA,553731,2806566,"Live",23,63.5,0.36,"Dead","Male",NA,NA,2017-06-20,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2083","captured;UF trap line",2017-06-20,"TH9",449,NA,551846,2806539,"Live",21.3,59.5,0.36,"Dead","Male",NA,NA,2017-06-20,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2084","captured;UF trap line",2017-06-20,"JD2",575,NA,552228,2806469,"Live",23,64.2,0.385,"Dead","Female",NA,NA,2017-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2085","captured;UF trap line",2017-06-20,"PTH2",581,NA,551990,2806299,"Live",28.8,79.8,0.68,"Dead","Male",NA,"shedding on hind legs",2017-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2086","captured;UF trap line",2017-06-20,"DFA2",515,NA,553940,2806565,"Live",21.8,59.9,0.28,"Dead","Male",NA,NA,2017-06-20,"Disposed of at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2087","captured;UF trap line",2017-06-20,"DFB4",522,NA,553417,2806520,"Live",27.7,79.2,0.71,"Dead","Female",NA,NA,2017-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2088","captured;UF trap line",2017-06-21,"TH2",435,NA,553731,2806566,"Live",23.7,65,0.36,"Dead","Male",NA,NA,2017-06-21,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2089","captured;UF trap line",2017-06-21,"HH7",444,NA,552312,2806545,"Live",24.5,70.1,0.44,"Dead","Female",NA,NA,2017-06-21,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2090","captured;UF trap line",2017-06-21,"HH8",446,NA,552050,2806545,"Live",23.9,67.2,0.42,"Dead","Male",NA,NA,2017-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2092","captured;UF trap line",2017-06-21,"HH40",510,NA,551006,2807184,"Live",25.7,70.1,0.48,"Dead","Male",NA,NA,2017-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2094","captured;UF trap line",2017-06-21,"DFA1",514,NA,553941,2806568,"Live",22.4,62.8,0.37,"Dead","Male",NA,NA,2017-06-21,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2097","captured;UF trap line",2017-06-21,"DFA4",517,NA,553939,2806575,"Live",20.7,56.5,0.26,"Dead","Male",NA,NA,2017-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2098","captured;UF trap line",2017-06-21,"DFA5",518,NA,553937,2806575,"Live",18.8,50.8,0.2,"Dead","Male",NA,NA,2017-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2099","captured;UF trap line",2017-06-21,"DFB1",519,NA,553413,2806524,"Live",21.8,59.5,0.29,"Dead","Male",NA,NA,2017-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2101","captured;UF trap line",2017-06-22,"TH9",449,NA,551846,2806539,"Live",21.5,60,0.28,"Dead","Male",NA,NA,2017-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2102","captured;UF trap line",2017-06-22,"P2",580,NA,551992,2806293,"Live",30.1,83.1,0.84,"Dead","Male",NA,NA,2017-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2103","captured;UF trap line",2017-06-22,"DFB4",522,NA,553417,2806520,"Live",18.9,53.7,0.2,"Dead","Male",NA,NA,2017-06-22,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2104","captured;UF trap line",2017-06-22,"TH2",435,NA,553731,2806566,"Live",23.4,66,0.37,"Dead","Male",NA,NA,2017-06-22,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2105","captured;UF trap line",2017-06-22,"TH1",433,NA,553958,2806570,"Live",35.4,94.6,1.56,"Dead","Male",NA,NA,2017-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2106","captured;UF trap line",2017-06-22,"DFA2",515,NA,553940,2806565,"Live",18.3,49.7,0.18,"Dead","Male",NA,NA,2017-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2107","captured;UF trap line",2017-06-22,"DFA4",517,NA,553939,2806575,"Live",21.6,62.2,0.36,"Dead","Male",NA,NA,2017-06-22,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2108","captured;UF trap line",2017-06-23,"RRP4",586,NA,550654,2812216,"Live",29.3,83.3,0.76,"Dead","Female",NA,NA,2017-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
