OID_,UF_Animal_ID,Status,Capture_Date,Capture_Location,Trap_Name,Capture_Notes,UTM_Easting,UTM_Northing,Specimen_Condition,Intake_SVL,Intake_TL,Intake_Weight_kg,Measurements,Intake_Sex,Age_Class,General_Notes,Euth_Date,Final_Disposition,Nec_SVL,Nec_TL,Nec_Weight_kg,fat_g,Malformations,Extremities,Extremities_Notes,Reproductive_Sys,Nec_Sex,GI_Wt,Additional_Notes,Date_Diff,Analysis_Sex,SVL_Diff,Weight_Diff,mass_g,fulton,year,month_numb,day,month,percfat,sizeclass,NEAR_FID,C110111_DIST,C110424_DIST,JDC_DIST,Pond_DIST,UP_DIST,WCS_DIST,Hab1,Hab2
30,TuMe3137,captured;UF trap line,7/31/2019,SG10_2019,1055,NA,555925,2797192,Live,30.4,41.2,0.82,Dead,Male,NA,Stump tail; shedding on tail,7/31/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,820,2.918724486,2019,7,31,Jul,NA,Group4,1,5241.278661,10558.98906,9838.359873,10006.23371,9589.633622,6603.359751,10,12
1704,TuMe3138,captured;UF trap line,8/1/2019,UP3,924,NA,553981,2806595,Live,16,46.5,0.14,Dead,Female,NA,Shedding on tail,8/1/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,140,3.41796875,2019,8,1,Aug,NA,Group1,1,8281.13718,2983.686478,1795.073815,2030.415228,15.62049935,5767.745227,5,5
1046,TuMe3139,captured;UF trap line,8/1/2019,HH5_2019,938,NA,552308,2806532,Live,34.3,95,1.42,Dead,Female,NA,NA,8/1/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,1420,3.518892376,2019,8,1,Aug,NA,Group4,1,7766.179048,1310.000382,250.0079999,377.9153344,1685.833325,5059.719854,4,4
378,TuMe3140,captured;UF trap line,8/1/2019,TH39,957,NA,551015,2806545,Live,20.3,57.2,0.28,Dead,Female,NA,NA,8/1/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,280,3.347109478,2019,8,1,Aug,NA,Group2,1,7662.169732,22.02271555,1219.456436,961.2668724,2978.268625,4911.058644,4,4
379,TuMe3141,captured;UF trap line,8/1/2019,DFO3,984,NA,549376,2806520,Live,13.2,31.4,0.08,Dead,Female,NA,tail regen: 0.5cm,8/1/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,80,3.478309263,2019,8,1,Aug,NA,Group1,1,7800.353389,1622.037299,2842.372249,2589.786864,4617.457526,5161.256146,4,4
1705,TuMe3142,captured;UF trap line,8/2/2019,HH1_2019,920,NA,553958,2806546,Live,23.6,54.5,0.44,Dead,Male,NA,"Missing tip of tail, no regen",8/2/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,440,3.3474698,2019,8,2,Aug,NA,Group3,1,8227.126169,2960.038007,1764.947591,2002.890911,52.40229003,5713.869529,4,4
1706,TuMe3143,captured;UF trap line,8/6/2019,CM2_2019,1061,NA,553418,2806519,Live,25.4,72.1,0.56,Dead,Male,NA,NA,8/6/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,560,3.417329669,2019,8,6,Aug,NA,Group3,1,8020.636633,2420.029752,1227.335732,1462.61991,578.7754314,5433.494824,4,4
1707,TuMe3145,captured;UF trap line,8/6/2019,HH1_2019,920,NA,553958,2806546,Live,30,82.6,1.02,Dead,Male,NA,NA,8/6/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,1020,3.777777778,2019,8,6,Aug,NA,Group4,1,8227.126169,2960.038007,1764.947591,2002.890911,52.40229003,5713.869529,4,4
1708,TuMe3146,captured;UF trap line,8/6/2019,TH2_2019,929,NA,553919,2806561,Live,16.4,39.1,0.14,Dead,Female,NA,NA,8/6/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,140,3.173923768,2019,8,6,Aug,NA,Group1,1,8227.01094,2921.154053,1728.514391,1965.352386,77.79460136,5706.989487,4,4
1047,TuMe3147,captured;UF trap line,8/6/2019,DFD3_2019,946,NA,552003,2806371,Live,21.6,62.6,0.34,Dead,Female,NA,NA,8/6/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,340,3.373787024,2019,8,6,Aug,NA,Group2,1,7559.739744,1017.656622,218.1971586,41.97618372,2001.473457,4834.094021,4,4
1709,TuMe3148,captured;UF trap line,8/7/2019,UP2_2019,923,NA,554005,2806582,Live,17,49.5,0.14,Dead,Female,NA,NA,8/7/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,140,2.84958274,2019,8,7,Aug,NA,Group2,1,8277.818674,3007.43246,1816.707186,2052.962006,12.36931688,5768.869907,5,5
1710,TuMe3149,captured;UF trap line,8/7/2019,UP3_2019,924,Caught with AgAg01,553981,2806595,Live,23.3,64.3,0.44,Dead,Male,NA,Shedding on tail,8/7/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,440,3.478443178,2019,8,7,Aug,NA,Group3,1,8281.13718,2983.686478,1795.073815,2030.415228,15.62049935,5767.745227,5,5
1048,TuMe3150,captured;UF trap line,8/7/2019,CM3_2019,1062,NA,551988,2806477,Live,15.5,43.6,0.14,Dead,Female,NA,green head,8/7/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,140,3.759524689,2019,8,7,Aug,NA,Group1,1,7662.728757,991.4716335,282.6817999,100.4241007,2007.906621,4935.103849,4,4
1956,TuMe3151,captured;UF trap line,8/7/2019,TH40_2019,959,NA,551006,2807185,Live,25.8,71.2,0.58,Dead,Female,NA,Greenish head,8/7/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,580,3.377294056,2019,8,7,Aug,NA,Group3,1,8302.106239,654.0489278,1493.085731,1249.784381,3046.665226,5551.09809,5,5
1711,TuMe3153,captured;UF trap line,8/8/2019,UP3_2019,924,NA,553981,2806595,Live,14.2,38.5,0.08,Dead,Male,NA,NA,8/8/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,80,2.793990685,2019,8,8,Aug,NA,Group1,1,8281.13718,2983.686478,1795.073815,2030.415228,15.62049935,5767.745227,5,5
1049,TuMe3154,captured;UF trap line,8/8/2019,DFE1_2019,950,NA,551800,2806556,Live,11.6,32.1,0.04,Dead,Male,NA,NA,8/8/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,40,2.562630694,2019,8,8,Aug,NA,Group1,1,7718.408191,802.3895563,482.3028094,239.2070233,2193.191738,4980.482406,4,4
1957,TuMe3155,captured;UF trap line,8/8/2019,TH40_2019,959,NA,551006,2807185,Live,10.6,29,0.04,Dead,Male,NA,NA,8/8/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,40,3.358477132,2019,8,8,Aug,NA,Group1,1,8302.106239,654.0489278,1493.085731,1249.784381,3046.665226,5551.09809,5,5
1712,TuMe3156,captured;UF trap line,8/9/2019,UP1_2019,922,NA,554002,2806597,Live,16,45.6,0.14,Dead,Male,NA,NA,8/9/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,140,3.41796875,2019,8,9,Aug,NA,Group1,1,8290.671867,3004.724946,1816.119214,2051.508957,15,5780.202246,5,5
1958,TuMe3157,captured;UF trap line,8/9/2019,DFF1_2019,960,NA,551003,2807599,Live,27.8,76.6,0.78,Dead,Female,NA,NA,8/9/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,780,3.630447953,2019,8,9,Aug,NA,Group4,1,8716.087253,1068.011704,1771.738694,1551.013217,3157.260838,5965.108633,4,4
1713,TuMe3159,captured;UF trap line,8/13/2019,TH2_2019,929,NA,553919,2806561,Live,25.2,70.7,0.54,Dead,Male,NA,NA,8/13/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,540,3.374365619,2019,8,13,Aug,NA,Group3,1,8227.01094,2921.154053,1728.514391,1965.352386,77.79460136,5706.989487,4,4
1050,TuMe3160,captured;UF trap line,8/13/2019,TH8_2019,953,NA,551649,2806539,Live,24.7,71.9,0.48,Dead,Female,NA,NA,8/13/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,480,3.185300264,2019,8,13,Aug,NA,Group3,1,7686.583181,651.0491533,609.0073891,351.0697936,2344.451322,4942.785146,4,4
1959,TuMe3161,captured;UF trap line,8/13/2019,DFF3_2019,962,NA,551003,2807599,Live,13.4,38,0.08,Dead,Female,NA,NA,8/13/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,80,3.324877063,2019,8,13,Aug,NA,Group1,1,8716.087253,1068.011704,1771.738694,1551.013217,3157.260838,5965.108633,4,4
380,TuMe3162,captured;UF trap line,8/13/2019,DFM5_2019,1000,NA,550979,2805732,Live,14.8,41.6,0.08,Dead,Female,NA,NA,8/13/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,80,2.467770912,2019,8,13,Aug,NA,Group1,1,6849.016426,799.2258755,1356.562199,1177.366978,3132.380085,4098.439215,5,6
1714,TuMe3163,captured;UF trap line,8/14/2019,UP2_2019,923,NA,554005,2806582,Live,14.1,39.9,0.09,Dead,Male,NA,NA,8/14/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,90,3.210592386,2019,8,14,Aug,NA,Group1,1,8277.818674,3007.43246,1816.707186,2052.962006,12.36931688,5768.869907,5,5
1715,TuMe3164,captured;UF trap line,8/14/2019,TH3_2019,931,NA,553415,2806527,Live,30,81.7,0.94,Dead,Male,NA,NA,8/14/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,940,3.481481481,2019,8,14,Aug,NA,Group4,1,8027.336856,2417.00331,1225.826252,1460.417064,580.9027457,5439.377262,4,4
1051,TuMe3165,captured;UF trap line,8/14/2019,DFD3_2019,946,NA,552003,2806371,Live,28,78.6,0.73,Dead,Male,NA,NA,8/14/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,730,3.325437318,2019,8,14,Aug,NA,Group4,1,7559.739744,1017.656622,218.1971586,41.97618372,2001.473457,4834.094021,4,4
1052,TuMe3166,captured;UF trap line,8/14/2019,TH8_2019,953,NA,551649,2806539,Live,16.9,47.9,0.14,Dead,Female,NA,Greenish head,8/14/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,140,2.900466954,2019,8,14,Aug,NA,Group2,1,7686.583181,651.0491533,609.0073891,351.0697936,2344.451322,4942.785146,4,4
1053,TuMe3167,captured;UF trap line,8/14/2019,TH9_2019,955,NA,551297,2806527,Live,11.5,31.8,0.05,Dead,Male,NA,Green head,8/14/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,50,3.287581162,2019,8,14,Aug,NA,Group1,1,7651.249898,299.0267547,940.3159044,681.0535955,2696.623815,4899.797241,4,4
110,TuMe3168,captured;UF trap line,8/14/2019,TH22_2019,1023,NA,551027,2804014,Live,15.5,46.2,0.12,Dead,Female,NA,NA,8/14/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,120,3.222449733,2019,8,14,Aug,NA,Group1,1,5131.386752,2517.167058,2575.739311,2544.048152,3925.20025,2380.030252,5,5
1716,TuMe3169,captured;UF trap line,8/16/2019,TH1,921,NA,553958,2806570,Live,14.2,39.3,0.08,Dead,Male,NA,NA,8/16/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,80,2.793990685,2019,8,16,Aug,NA,Group1,1,8249.485135,2960.256915,1768.425288,2005.022693,38.07886553,5734.514539,4,4
1717,TuMe3170,captured;UF trap line,8/16/2019,UP3,924,NA,553981,2806595,Live,12.5,35.2,0.06,Dead,Female,NA,NA,8/16/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,60,3.072,2019,8,16,Aug,NA,Group1,1,8281.13718,2983.686478,1795.073815,2030.415228,15.62049935,5767.745227,5,5
1054,TuMe3171,captured;UF trap line,8/16/2019,DFD3,946,NA,552003,2806371,Live,27.2,77.2,0.66,Dead,Female,NA,NA,8/16/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,660,3.279723438,2019,8,16,Aug,NA,Group4,1,7559.739744,1017.656622,218.1971586,41.97618372,2001.473457,4834.094021,4,4
1960,TuMe3172,captured;UF trap line,8/16/2019,DFF2,961,NA,551004,2807599,Live,15.4,44,0.1,Dead,Female,NA,"Missing nail on front right digit, 2nd digit from the body",8/16/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,100,2.7380277,2019,8,16,Aug,NA,Group1,1,8716.091785,1068.016854,1771.057594,1550.395111,3156.313831,5965.102681,4,4
1718,TuMe3173,captured;UF trap line,8/20/2019,UP2_2019,923,NA,554005,2806582,Live,13.3,37.3,0.08,Dead,Male,NA,Green head,8/20/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,80,3.400439592,2019,8,20,Aug,NA,Group1,1,8277.818674,3007.43246,1816.707186,2052.962006,12.36931688,5768.869907,5,5
1719,TuMe3174,captured;UF trap line,8/20/2019,DFB3_2019,934,NA,553413,2806520,Live,14.9,42.4,0.1,Dead,Male,NA,Greenish head,8/20/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,100,3.023021213,2019,8,20,Aug,NA,Group1,1,8020.060474,2415.025052,1222.592737,1457.738317,583.6308765,5432.206918,4,4
1055,TuMe3175,captured;UF trap line,8/20/2019,TH7_2019,948,NA,551846,2806539,Live,12.4,43.9,0.06,Dead,Female,NA,Green head,8/20/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,60,3.146923568,2019,8,20,Aug,NA,Group1,1,7706.637399,848.037735,434.3558449,196.817174,2147.492724,4970.942969,4,4
381,TuMe3176,captured;UF trap line,8/20/2019,HH19_2019,1015,NA,551017,2805509,Live,29.8,73.6,0.82,Dead,Female,NA,"Shedding
Regen tail: 4.5 cm",8/20/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,820,3.098596744,2019,8,20,Aug,NA,Group4,1,6626.211965,1022.176599,1432.514572,1285.171584,3164.546097,3875.062451,5,5
1720,TuMe3177,captured;UF trap line,8/21/2019,UP2_2019,923,NA,554005,2806582,Live,14.8,37.8,0.08,Dead,Female,NA,Tail regen: 3.4cm,8/21/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,80,2.467770912,2019,8,21,Aug,NA,Group1,1,8277.818674,3007.43246,1816.707186,2052.962006,12.36931688,5768.869907,5,5
1721,TuMe3179,captured;UF trap line,8/21/2019,UP3_2019,924,Captured with TuMe3178,553981,2806595,Live,20.8,57.4,0.24,Dead,Male,NA,NA,8/21/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,240,2.666989076,2019,8,21,Aug,NA,Group2,1,8281.13718,2983.686478,1795.073815,2030.415228,15.62049935,5767.745227,5,5
382,TuMe3180,captured;UF trap line,8/21/2019,DFO2_2019,983,NA,549376,2806522,Live,12.1,33.6,0.06,Dead,Male,NA,green head,8/21/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,60,3.38684358,2019,8,21,Aug,NA,Group1,1,7802.311516,1622.024969,2842.526341,2589.895751,4617.429805,5163.149523,4,4
1961,TuMe3181,captured;UF trap line,8/21/2019,TH40_2019,959,NA,551006,2807185,Live,15,44.4,0.1,Dead,Female,NA,lower jaw injury (Premortem),8/21/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,100,2.962962963,2019,8,21,Aug,NA,Group1,1,8302.106239,654.0489278,1493.085731,1249.784381,3046.665226,5551.09809,5,5
31,TuMe3182,captured;UF trap line,8/21/2019,SG3_2019,1051,NA,555804,2797152,Live,12.4,35.4,0.06,Dead,Male,NA,green head,8/21/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,60,3.146923568,2019,8,21,Aug,NA,Group1,1,5140.229664,10538.65632,9830.53081,9995.846537,9605.269908,6541.677843,9,11
1056,TuMe3183,captured;UF trap line,8/22/2019,CM4_2019,1063,NA,551992,2806417,Live,17.5,50.2,0.18,Dead,Female,NA,NA,8/22/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,180,3.358600583,2019,8,22,Aug,NA,Group2,1,7603.810887,1000.515867,246.4731223,47.63402146,2008.040089,4877.017326,4,4
1722,TuMe3184,captured;UF trap line,8/22/2019,HH1_2019,920,NA,553958,2806546,Live,23,54.6,0.44,Dead,Male,NA,Regen tail: 14.4cm,8/22/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,440,3.616339278,2019,8,22,Aug,NA,Group3,1,8227.126169,2960.038007,1764.947591,2002.890911,52.40229003,5713.869529,4,4
1723,TuMe3185,captured;UF trap line,8/22/2019,UP3_2019,924,NA,553981,2806595,Live,16,46.8,0.12,Dead,Female,NA,NA,8/22/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,120,2.9296875,2019,8,22,Aug,NA,Group1,1,8281.13718,2983.686478,1795.073815,2030.415228,15.62049935,5767.745227,5,5
1057,TuMe3186,captured;UF trap line,8/22/2019,DFD4_2019,947,NA,552004,2806371,Live,17.4,49.5,0.18,Dead,Female,NA,NA,8/22/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,180,3.416840926,2019,8,22,Aug,NA,Group2,1,7559.877248,1018.644197,217.2487054,42.95346319,2000.479193,4834.293537,4,4
383,TuMe3187,captured;UF trap line,8/22/2019,TH39_2019,957,NA,551015,2806545,Live,13.6,31.2,0.08,Dead,Female,NA,Regen tail: 3.0 cm,8/22/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,80,3.180337879,2019,8,22,Aug,NA,Group1,1,7662.169732,22.02271555,1219.456436,961.2668724,2978.268625,4911.058644,4,4
1724,TuMe3188,captured;UF trap line,8/23/2019,UP2_2019,923,NA,554005,2806582,Live,14.2,39.1,0.08,NA,Male,NA,NA,8/23/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,80,2.793990685,2019,8,23,Aug,NA,Group1,1,8277.818674,3007.43246,1816.707186,2052.962006,12.36931688,5768.869907,5,5
1725,TuMe3189,captured;UF trap line,8/23/2019,DFB4_2019,935,NA,553413,2806521,Live,16.4,46.1,0.12,Dead,Male,NA,in shed,8/23/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,120,2.720506087,2019,8,23,Aug,NA,Group1,1,8021.012717,2415.020704,1222.771442,1457.834696,583.520351,5433.106386,4,4
1058,TuMe3190,captured;UF trap line,8/23/2019,TH5_2019,939,NA,552332,2806544,Live,17.1,43.1,0.14,Dead,Female,NA,Tail Regen = 5.4cm,8/23/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,140,2.799881845,2019,8,23,Aug,NA,Group2,1,7782.18125,1334.063342,271.0129148,404.7171852,1661.505943,5077.395888,4,4
384,TuMe3191,captured;UF trap line,8/23/2019,DFO4_2019,985,NA,549376,2806520,Live,16.7,46.3,0.12,Dead,Female,NA,NA,8/23/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,120,2.576510001,2019,8,23,Aug,NA,Group2,1,7800.353389,1622.037299,2842.372249,2589.786864,4617.457526,5161.256146,4,4
1726,TuMe3192,captured;UF trap line,8/26/2019,HH1_2019,920,NA,553958,2806546,Live,15.3,44.1,0.14,Dead,Male,NA,NA,8/26/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,140,3.908892647,2019,8,26,Aug,NA,Group1,1,8227.126169,2960.038007,1764.947591,2002.890911,52.40229003,5713.869529,4,4
1727,TuMe3193,captured;UF trap line,8/27/2019,CM1_2019,1060,NA,553414,2806523,Live,16.1,46.6,0.15,Dead,Female,NA,NA,8/27/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,150,3.594294274,2019,8,27,Aug,NA,Group1,1,8023.222545,2416.013245,1224.114782,1459.024674,582.3100549,5435.342308,4,4
1728,TuMe3194,captured;UF trap line,8/27/2019,UP3_2019,924,UP3,553981,2806595,Live,13.1,36.5,0.06,Dead,Female,NA,NA,8/27/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,60,2.668931106,2019,8,27,Aug,NA,Group1,1,8281.13718,2983.686478,1795.073815,2030.415228,15.62049935,5767.745227,5,5
1059,TuMe3195,captured;UF trap line,8/28/2019,DFD3_2019,946,NA,552003,2806371,Live,27.9,57.6,0.74,Dead,Male,NA,Tail regen = 7.4cm,8/28/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,740,3.407368545,2019,8,28,Aug,NA,Group4,1,7559.739744,1017.656622,218.1971586,41.97618372,2001.473457,4834.094021,4,4
161,TuMe3196,captured;UF trap line,8/28/2019,TH14_2019,986,NA,548701,2806513,Live,13.9,35.2,0.08,Dead,Female,NA,Tip of tail missing,8/28/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,80,2.978829089,2019,8,28,Aug,NA,Group1,1,7958.521785,2297.070526,3515.338106,3263.711078,5292.489773,5410.257388,5,6
162,TuMe3197,captured;UF trap line,8/28/2019,TH16_2019,991,NA,547809,2806512,Live,17,47.4,0.12,Dead,Female,NA,NA,8/28/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,120,2.442499491,2019,8,28,Aug,NA,Group2,1,8255.644493,3189.0566,4406.007376,4155.097231,6184.430855,5850.451606,5,6
385,TuMe3198,captured;UF trap line,8/28/2019,TH17_2019,1012,NA,551009,2806453,Live,13.3,35.2,0.06,Dead,Female,NA,NA,8/28/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,60,2.550329694,2019,8,28,Aug,NA,Group1,1,7570.13375,78.77182237,1210.455286,955.7918183,2986.918144,4819.093379,5,5
1729,TuMe3199,captured;UF trap line,8/29/2019,DFB1_2019,932,NA,553414,2806529,Live,27.6,69.6,0.75,Dead,Female,NA,NA,8/29/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,750,3.567253865,2019,8,29,Aug,NA,Group4,1,8028.936169,2416.000828,1225.212227,1459.624952,581.7018136,5440.739839,4,4
1060,TuMe3200,captured;UF trap line,8/29/2019,TH4_2019,936,NA,552845,2806551,Live,26.4,71.5,0.6,Dead,Male,NA,Tail regen: 2.6 cm,8/29/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,600,3.260914934,2019,8,29,Aug,NA,Group3,1,7895.339448,1847.108281,682.074776,899.4053591,1148.503374,5238.17955,5,5
1061,TuMe3201,captured;UF trap line,8/29/2019,HH6_2019,941,NA,552050,2806545,Live,28.5,80,0.82,Dead,Female,NA,NA,8/29/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,820,3.542250517,2019,8,29,Aug,NA,Group4,1,7738.581265,1052.093152,290.945012,187,1943.411691,5013.984643,4,4
386,TuMe3202,captured;UF trap line,8/29/2019,TH20_2019,1018,NA,551021,2804943,Live,15.6,45.2,0.12,Dead,Male,NA,NA,8/29/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,120,3.160875942,2019,8,29,Aug,NA,Group1,1,6060.268063,1588.166553,1805.713709,1717.687399,3395.430459,3309.048957,5,5
1062,TuMe3204,captured;UF trap line,9/9/2019,DFD4_2019,947,"Captured on a Monday, unsure how long Tegu was in trap",552004,2806371,Live,20.3,57.6,0.22,Dead,Female,NA,NA,9/9/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,220,2.629871733,2019,9,9,Sep,NA,Group2,1,7559.877248,1018.644197,217.2487054,42.95346319,2000.479193,4834.293537,4,4
1730,TuMe3205,captured;UF trap line,9/10/2019,TH1_2019,921,NA,553958,2806570,Live,23.7,65.5,0.45,Dead,Male,NA,Shedding,9/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,450,3.380395195,2019,9,10,Sep,NA,Group3,1,8249.485135,2960.256915,1768.425288,2005.022693,38.07886553,5734.514539,4,4
1063,TuMe3207,captured;UF trap line,9/10/2019,PTH1_2019,942,NA,551997,2806468,Live,19.6,55.6,0.25,Dead,Male,NA,NA,9/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,250,3.320257716,2019,9,10,Sep,NA,Group2,1,7655.018877,1000.984515,270.0462923,94.70480452,1999.426168,4928.013799,4,4
1064,TuMe3208,captured;UF trap line,9/10/2019,DFD4_2019,947,NA,552004,2806371,Live,21.6,63.2,0.29,Dead,Female,NA,Shedding,9/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,290,2.877641874,2019,9,10,Sep,NA,Group2,1,7559.877248,1018.644197,217.2487054,42.95346319,2000.479193,4834.293537,4,4
387,TuMe3209,captured;UF trap line,9/10/2019,DFO3_2019,984,NA,549376,2806520,Live,13.7,39.9,0.08,Dead,Male,NA,NA,9/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,80,3.111202546,2019,9,10,Sep,NA,Group1,1,7800.353389,1622.037299,2842.372249,2589.786864,4617.457526,5161.256146,4,4
32,TuMe3210,captured;UF trap line,9/10/2019,SG3_2019,1051,NA,555804,2797152,Live,15.2,41.5,0.09,Dead,Male,NA,Greenish head,9/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,NA,NA,90,2.562782476,2019,9,10,Sep,NA,Group1,1,5140.229664,10538.65632,9830.53081,9995.846537,9605.269908,6541.677843,9,11
1962,TuMe3211,captured;UF trap line,9/10/2019,CM6_2019,1065,NA,551007,2807598,Live,15.3,43.9,0.1,Dead,Female,NA,NA,9/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,100,2.792066176,2019,9,10,Sep,NA,Group1,1,8715.106081,1067.037956,1768.283066,1547.756118,3153.151598,5964.085848,4,4
